time_us,gps_sec,raw1,raw2,raw3,raw4,raw5,raw6,vl53_mm,pitot_pa,air_speed,ultrason_mm,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,lat,lon,gps_valid
1167221772,0,203,204,151,198,203,281,132,3.07,2.24,nan,-0.04,-0.08,1.02,0.06,0.00,0.00,-4.30,2.55,177.70,,,0
1167379908,0,203,203,152,199,202,282,134,-3.24,-2.30,nan,-0.05,-0.08,1.02,0.00,0.00,0.00,-4.29,2.55,177.70,,,0
1167479900,0,203,203,155,199,202,282,135,5.18,2.91,nan,-0.05,-0.08,1.02,0.00,0.06,0.00,-4.29,2.55,177.70,,,0
1167579896,0,203,203,157,198,203,282,132,8.33,3.69,nan,-0.05,-0.08,1.02,0.06,0.00,-0.06,-4.30,2.55,177.70,,,0
1167679896,0,203,201,161,198,203,282,137,5.18,2.91,nan,-0.04,-0.07,1.02,0.06,0.06,-0.06,-4.29,2.55,177.70,,,0
1167779908,0,202,203,163,198,202,283,131,2.02,1.82,nan,-0.04,-0.08,1.02,0.12,0.00,0.00,-4.28,2.55,177.70,,,0
1167879900,0,204,203,166,199,202,282,136,-2.19,-1.89,nan,-0.05,-0.08,1.01,0.06,0.00,0.00,-4.28,2.55,177.70,,,0
1167979896,0,203,203,166,199,202,282,134,2.02,1.82,nan,-0.04,-0.08,1.02,0.00,0.00,0.00,-4.29,2.55,177.70,,,0
1168079896,0,203,203,167,199,202,281,134,2.02,1.82,nan,-0.05,-0.08,1.02,0.12,0.06,0.00,-4.29,2.55,177.70,,,0
1168179912,0,203,203,168,198,202,282,135,5.18,2.91,nan,-0.04,-0.08,1.02,0.06,0.06,0.00,-4.28,2.55,177.70,,,0
1168279904,0,203,204,170,199,202,283,138,3.07,2.24,nan,-0.05,-0.08,1.01,0.00,0.00,-0.06,-4.29,2.55,177.70,,,0
1168379912,0,206,205,172,201,203,285,134,3.07,2.24,nan,-0.05,-0.08,1.02,0.00,0.00,0.00,-4.29,2.55,177.70,,,0
1168479904,0,204,209,177,201,203,285,134,3.07,2.24,nan,-0.04,-0.08,1.02,0.12,0.00,0.00,-4.28,2.55,177.70,,,0
1168579904,0,205,205,172,200,203,284,135,-2.19,-1.89,nan,-0.04,-0.08,1.01,0.06,0.12,-0.06,-4.28,2.55,177.70,,,0
1168679896,0,205,206,176,200,202,284,136,2.02,1.82,nan,-0.05,-0.08,1.01,0.00,0.00,0.00,-4.29,2.55,177.70,,,0
1168779896,0,206,204,177,200,201,283,134,-2.19,-1.89,nan,-0.05,-0.08,1.02,0.06,0.00,0.00,-4.28,2.55,177.70,,,0
1168879908,0,203,200,175,200,207,282,131,-0.08,-0.37,nan,-0.05,-0.08,1.02,0.06,0.06,0.00,-4.28,2.55,177.70,,,0
1168979908,0,206,203,175,198,202,282,136,3.07,2.24,nan,-0.04,-0.08,1.02,0.06,0.06,0.00,-4.28,2.56,177.70,,,0
1169079900,0,204,206,177,199,207,279,135,-0.08,-0.37,nan,-0.05,-0.08,1.01,-0.12,-0.06,-0.06,-4.29,2.55,177.70,,,0
1169179908,0,202,203,178,200,201,280,133,10.44,4.13,nan,-0.04,-0.08,1.02,0.00,-0.06,-0.06,-4.30,2.54,177.70,,,0
1169279900,0,203,202,181,198,203,280,131,2.02,1.82,nan,-0.05,-0.08,1.01,0.12,0.06,0.00,-4.29,2.54,177.70,,,0
1169379908,0,204,205,179,201,203,284,133,11.49,4.33,nan,-0.05,-0.08,1.02,-0.06,0.00,0.00,-4.29,2.54,177.70,,,0
1169479896,0,205,204,179,201,203,280,135,5.18,2.91,nan,-0.05,-0.08,1.02,0.12,0.00,0.00,-4.30,2.55,177.70,,,0
1169579896,0,202,204,185,203,199,285,135,-3.24,-2.30,nan,-0.04,-0.08,1.02,0.06,0.00,0.00,-4.29,2.55,177.70,,,0
1169679896,0,206,205,187,199,205,283,132,3.07,2.24,nan,-0.05,-0.08,1.01,-0.12,0.00,-0.06,-4.29,2.55,177.70,,,0
1169779904,0,204,202,188,198,204,281,136,2.02,1.82,nan,-0.04,-0.08,1.02,-0.06,0.06,0.00,-4.29,2.55,177.70,,,0
1169879896,0,203,207,185,204,199,285,132,-0.08,-0.37,nan,-0.05,-0.08,1.02,0.00,0.00,0.00,-4.30,2.55,177.70,,,0
1169979904,0,201,204,191,201,205,285,134,2.02,1.82,nan,-0.05,-0.08,1.02,-0.06,0.00,0.06,-4.30,2.55,177.70,,,0
1170079900,0,206,206,192,201,199,285,133,3.07,2.24,nan,-0.05,-0.07,1.01,0.37,-0.06,0.06,-4.31,2.55,177.70,,,0
1170179908,0,199,203,190,201,203,286,136,2.02,1.82,nan,-0.05,-0.07,1.01,-0.18,0.06,0.00,-4.30,2.58,177.70,,,0
1170279904,0,205,204,190,201,204,282,137,3.07,2.24,nan,-0.04,-0.08,1.02,-0.24,0.12,0.00,-4.30,2.59,177.70,,,0
1170379900,0,202,205,199,203,201,281,135,-0.08,-0.37,nan,-0.05,-0.07,1.02,0.12,0.06,-0.06,-4.31,2.58,177.70,,,0
1170479904,0,202,202,196,201,201,282,133,3.07,2.24,nan,-0.04,-0.08,1.01,-0.18,0.06,-0.06,-4.30,2.58,177.70,,,0
1170579900,0,201,206,196,199,205,281,136,5.18,2.91,nan,-0.05,-0.09,1.02,0.24,0.06,0.00,-4.32,2.58,177.70,,,0
1170679904,0,207,198,200,198,204,289,135,3.07,2.24,nan,-0.04,-0.08,1.02,-0.24,0.12,-0.06,-4.30,2.57,177.70,,,0
1170779896,0,206,199,195,203,202,288,135,3.07,2.24,nan,-0.05,-0.08,1.01,-0.06,0.06,0.06,-4.31,2.57,177.70,,,0
1170879908,0,207,195,212,201,201,284,134,-0.08,-0.37,nan,-0.05,-0.08,1.02,-0.06,0.24,0.12,-4.33,2.58,177.70,,,0
1170979908,0,198,203,214,195,205,287,137,5.18,2.91,nan,0.17,-0.08,1.02,-1.28,-3.23,0.92,-4.36,2.21,177.70,,,0
1171079912,0,196,201,215,201,207,284,147,3.07,2.24,nan,0.29,-0.05,1.02,-1.59,-13.49,1.95,-4.49,0.04,177.82,,,0
1171179900,0,206,203,210,200,201,282,141,3.07,2.24,nan,0.34,-0.09,1.02,-3.78,-9.46,2.56,-4.82,-2.81,178.13,,,0
1171279900,0,202,204,210,197,202,286,161,24.11,6.27,nan,0.25,-0.10,0.68,-4.39,6.16,2.62,-5.28,-4.40,178.42,,,0
1171379896,0,200,201,207,202,205,283,162,6.23,3.19,nan,0.16,-0.15,0.93,0.79,26.98,2.20,-5.84,-4.00,178.49,,,0
1171479908,0,202,199,212,201,208,280,155,16.75,5.23,nan,0.16,-0.18,1.23,0.43,15.32,1.53,-5.93,-1.10,178.37,,,0
1171579912,0,205,203,205,200,201,290,142,3.07,2.24,nan,0.10,-0.08,1.09,-1.34,-35.58,-0.06,-5.77,-3.26,178.63,,,0
1171679896,0,202,203,212,202,208,280,163,3.07,2.24,nan,0.16,-0.09,0.69,-0.06,-23.74,-0.61,-5.67,-6.66,178.96,,,0
1171779900,0,202,202,209,204,202,286,171,11.49,4.33,nan,-0.07,-0.06,1.08,-3.30,18.25,-0.92,-5.98,-8.20,179.02,,,0
1171879896,0,203,202,210,198,211,283,143,-2.19,-1.89,3441.99,0.18,-0.08,0.67,-5.43,71.47,-2.20,-6.54,-3.65,178.34,,,0
1171979904,0,205,202,210,201,206,287,149,16.75,5.23,nan,0.20,-0.14,1.09,-4.76,1.04,-2.56,-6.73,1.28,177.51,,,0
1172079900,0,203,204,201,202,210,284,153,5.18,2.91,3682.71,0.02,-0.16,1.18,0.92,-65.61,-4.21,-6.97,-2.66,177.63,,,0
1172179904,0,202,203,193,198,206,285,187,3.07,2.24,nan,-0.05,-0.13,0.67,-0.92,-37.35,-5.07,-7.09,-8.28,177.83,,,0
