time_us,gps_sec,raw1,raw2,raw3,raw4,raw5,raw6,vl53_mm,pitot_pa,air_speed,ultrason_mm,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,lat,lon,gps_valid
1471371260,0,218,230,152,208,220,191,92,-147.37,-15.51,nan,0.02,-0.16,1.02,-0.43,-1.04,9.22,-7.36,1.67,154.91,,,0
1471541164,0,220,230,152,208,220,191,118,-147.37,-15.51,nan,0.01,-0.16,1.02,-1.40,-0.31,7.93,-7.75,1.27,156.30,,,0
1471641164,0,220,230,151,208,220,191,116,-141.06,-15.18,nan,0.00,-0.18,1.01,-0.85,-1.28,6.53,-7.95,1.11,157.03,,,0
1471741164,0,221,230,152,208,220,191,85,-142.11,-15.23,nan,-0.01,-0.18,1.01,-0.37,-1.65,2.75,-8.21,0.91,157.49,,,0
1471841164,0,221,230,153,208,221,191,110,-141.06,-15.18,nan,-0.01,-0.18,1.01,-0.31,-3.66,1.71,-8.40,0.58,157.77,,,0
1471941172,0,222,230,153,208,221,191,132,-138.96,-15.06,nan,0.01,-0.18,1.01,-0.06,-2.62,-0.18,-8.56,0.25,157.88,,,0
1472041172,0,222,231,153,208,221,192,114,-141.06,-15.18,nan,0.02,-0.18,1.00,0.12,-1.22,-1.04,-8.67,-0.09,157.86,,,0
1472141160,0,222,230,152,208,222,191,100,-138.96,-15.06,nan,-0.01,-0.18,1.01,0.00,-0.79,-0.79,-8.77,-0.23,157.80,,,0
1472241168,0,222,230,152,208,221,191,91,-136.85,-14.95,nan,-0.01,-0.18,1.02,0.18,0.31,0.12,-8.85,-0.15,157.77,,,0
1472341168,0,221,231,152,208,221,192,85,-129.49,-14.54,nan,-0.02,-0.16,1.02,0.12,-0.49,0.37,-8.92,-0.09,157.77,,,0
1472441160,0,222,230,152,209,221,191,115,-120.02,-14.00,nan,0.00,-0.17,1.02,-0.18,-2.01,0.85,-8.93,-0.06,157.86,,,0
1472541164,0,222,230,152,208,222,191,109,-112.66,-13.56,nan,0.00,-0.17,1.01,-0.67,-2.75,0.49,-9.06,-0.32,157.96,,,0
1472641168,0,222,230,152,208,221,191,57,-98.98,-12.71,nan,0.01,-0.18,1.02,-0.55,-2.56,-0.18,-9.21,-0.57,158.03,,,0
1472741164,0,221,230,152,208,221,192,114,-92.67,-12.30,nan,0.00,-0.19,1.02,-1.10,-3.91,-0.61,-9.39,-0.80,158.03,,,0
1472841172,0,222,231,152,208,221,192,115,-71.62,-10.81,nan,0.01,-0.20,1.00,-1.16,-5.68,-0.12,-9.58,-1.26,158.08,,,0
1472941160,0,222,230,153,208,221,192,93,-89.51,-12.09,nan,0.10,-0.22,1.01,-0.73,-0.24,-1.83,-9.90,-1.54,158.06,,,0
1473041172,0,222,230,153,208,221,192,127,-92.67,-12.30,nan,0.08,-0.19,1.02,0.73,-0.12,-2.93,-10.06,-1.77,157.82,,,0
1473141172,0,222,230,152,209,222,192,115,-84.25,-11.73,nan,0.04,-0.19,0.96,0.12,-3.17,-1.83,-10.02,-2.35,157.63,,,0
1473241160,0,223,230,153,209,223,192,125,-84.25,-11.73,nan,0.05,-0.22,1.00,0.24,1.22,-2.50,-10.12,-2.46,157.48,,,0
1473341160,0,222,230,153,210,221,192,122,-82.15,-11.58,nan,0.07,-0.21,1.01,0.06,-1.34,-2.20,-10.21,-2.60,157.21,,,0
1473441160,0,222,230,152,209,221,192,114,-84.25,-11.73,nan,0.06,-0.19,1.00,-0.61,-1.71,-2.14,-10.37,-2.83,157.01,,,0
1473541164,0,222,230,152,208,221,192,121,-94.77,-12.44,nan,0.08,-0.19,1.02,-0.49,1.16,-0.55,-10.43,-2.85,156.87,,,0
1473641160,0,222,229,152,208,221,192,119,-104.24,-13.05,nan,0.06,-0.18,1.01,-0.49,0.67,0.18,-10.46,-2.81,156.83,,,0
1473741168,0,222,229,153,208,222,192,116,-103.19,-12.98,nan,0.03,-0.20,1.00,-0.12,-0.61,-1.16,-10.49,-2.83,156.81,,,0
1473841168,0,221,230,153,209,221,192,120,-84.25,-11.73,nan,0.06,-0.21,1.00,-0.55,-0.49,-2.50,-10.55,-2.89,156.66,,,0
1473941164,0,221,230,152,208,221,192,111,-101.08,-12.85,nan,0.08,-0.19,0.99,-3.36,-3.36,20.08,-10.89,-2.77,157.23,,,0
1474041168,0,221,230,152,208,221,192,67,-103.19,-12.98,nan,-0.01,-0.19,1.00,0.37,2.69,13.37,-10.96,-2.58,159.03,,,0
1474141168,0,220,231,153,209,222,192,112,-103.19,-12.98,nan,0.05,-0.22,1.01,3.91,1.95,15.38,-10.77,-1.96,160.30,,,0
1474241160,0,220,231,153,209,222,192,114,-101.08,-12.85,nan,0.05,-0.20,1.02,1.65,-0.85,12.33,-10.63,-1.73,161.67,,,0
1474341160,0,220,230,153,209,222,192,120,-92.67,-12.30,nan,0.06,-0.20,0.99,1.77,-2.93,12.76,-10.52,-1.83,162.96,,,0
