time_us,gps_sec,raw1,raw2,raw3,raw4,raw5,raw6,vl53_mm,pitot_pa,air_speed,ultrason_mm,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,lat,lon,gps_valid
883967996,0,202,202,146,198,202,258,150,-0.08,-0.37,168.81,0.15,-0.05,0.98,0.00,-0.06,-0.06,-2.70,-8.58,-11.78,,,0
884116840,0,202,202,146,198,202,258,152,3.07,2.24,177.31,0.15,-0.05,0.98,0.00,0.00,0.00,-2.70,-8.58,-11.78,,,0
884216844,0,202,202,146,198,202,258,153,6.23,3.19,177.14,0.15,-0.05,0.98,0.06,0.00,0.00,-2.70,-8.58,-11.78,,,0
884316844,0,202,203,145,198,202,258,154,-3.24,-2.30,177.31,0.15,-0.05,0.98,0.00,0.00,0.00,-2.70,-8.58,-11.78,,,0
884416844,0,203,202,146,198,202,258,160,-0.08,-0.37,177.31,0.15,-0.05,0.98,0.00,0.06,0.00,-2.70,-8.58,-11.78,,,0
884516848,0,202,202,145,198,203,258,149,-2.19,-1.89,177.14,0.15,-0.05,0.98,0.00,0.00,0.00,-2.70,-8.59,-11.78,,,0
884616844,0,202,202,146,198,202,259,149,3.07,2.24,170.34,0.15,-0.05,0.98,0.00,0.00,0.00,-2.70,-8.58,-11.78,,,0
884716848,0,202,202,146,198,203,259,148,2.02,1.82,181.39,0.15,-0.05,0.98,0.00,0.00,0.00,-2.70,-8.59,-11.78,,,0
884816840,0,202,202,146,198,202,259,150,-2.19,-1.89,170.17,0.15,-0.05,0.98,0.00,0.00,0.00,-2.70,-8.59,-11.78,,,0
884916840,0,202,202,146,198,203,258,152,2.02,1.82,168.47,0.15,-0.05,0.98,0.00,0.00,-0.06,-2.70,-8.59,-11.78,,,0
885016848,0,202,202,146,198,204,258,146,3.07,2.24,170.17,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.59,-11.78,,,0
885116840,0,203,202,146,198,202,259,148,-2.19,-1.89,164.05,0.15,-0.05,0.98,0.00,0.00,0.00,-2.70,-8.59,-11.78,,,0
885216844,0,202,202,146,199,202,258,153,-2.19,-1.89,164.90,0.15,-0.05,0.98,0.06,0.00,0.00,-2.70,-8.59,-11.78,,,0
885316836,0,202,202,146,198,202,259,147,3.07,2.24,160.31,0.15,-0.05,0.98,0.06,0.06,0.00,-2.70,-8.59,-11.78,,,0
885416844,0,202,202,147,198,202,258,151,-0.08,-0.37,164.90,0.15,-0.05,0.98,0.06,0.00,0.00,-2.70,-8.59,-11.78,,,0
885516840,0,202,202,146,198,202,259,154,6.23,3.19,164.90,0.15,-0.05,0.98,0.00,0.00,0.00,-2.70,-8.58,-11.78,,,0
885616844,0,202,202,146,198,203,259,152,-2.19,-1.89,166.60,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.58,-11.78,,,0
885716848,0,202,202,146,199,202,259,152,-2.19,-1.89,166.09,0.15,-0.05,0.98,0.00,0.06,-0.06,-2.71,-8.58,-11.78,,,0
885816848,0,202,202,147,198,202,258,150,-0.08,-0.37,166.43,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.58,-11.78,,,0
885916844,0,203,202,147,198,203,258,152,-0.08,-0.37,166.43,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.59,-11.78,,,0
886016840,0,202,203,146,199,202,258,149,-3.24,-2.30,166.43,0.15,-0.05,0.98,0.06,0.00,0.00,-2.71,-8.59,-11.78,,,0
886116844,0,203,203,146,199,203,259,149,3.07,2.24,164.39,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.59,-11.78,,,0
886216836,0,203,203,146,199,202,258,153,2.02,1.82,170.34,0.15,-0.05,0.98,0.06,0.00,0.00,-2.71,-8.59,-11.78,,,0
886316844,0,203,203,146,198,202,259,149,3.07,2.24,168.64,0.15,-0.05,0.98,0.06,0.00,0.00,-2.71,-8.59,-11.78,,,0
886416836,0,203,203,146,199,203,259,150,-0.08,-0.37,168.81,0.15,-0.05,0.98,0.00,0.00,-0.06,-2.71,-8.59,-11.78,,,0
886516836,0,203,203,146,199,202,259,152,5.18,2.91,177.31,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.59,-11.78,,,0
886616836,0,204,203,146,199,202,259,150,-2.19,-1.89,168.64,0.15,-0.05,0.98,0.00,0.00,-0.06,-2.71,-8.59,-11.78,,,0
886716852,0,203,203,146,199,203,259,152,5.18,2.91,177.14,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.59,-11.78,,,0
886816848,0,203,203,147,199,202,259,151,-5.34,-2.95,172.89,0.15,-0.05,0.98,0.00,-0.06,-0.06,-2.71,-8.59,-11.78,,,0
886916844,0,203,203,146,199,203,259,154,2.02,1.82,172.89,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.59,-11.78,,,0
887016848,0,203,203,147,198,203,258,150,-0.08,-0.37,173.06,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.59,-11.78,,,0
887116836,0,203,203,146,198,203,258,150,2.02,1.82,177.31,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.59,-11.78,,,0
887216848,0,203,203,147,199,202,259,153,-0.08,-0.37,172.89,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.59,-11.78,,,0
887316840,0,203,203,146,199,204,259,149,-0.08,-0.37,173.06,0.15,-0.05,0.98,0.00,0.06,0.00,-2.71,-8.60,-11.78,,,0
887416852,0,203,203,146,198,204,259,154,2.02,1.82,168.81,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.60,-11.78,,,0
887516836,0,203,203,147,199,203,259,149,3.07,2.24,177.31,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.60,-11.78,,,0
887616840,0,203,203,146,199,204,259,148,-3.24,-2.30,177.14,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.60,-11.78,,,0
887716852,0,203,204,146,199,203,259,154,-2.19,-1.89,177.31,0.15,-0.05,0.98,0.00,0.00,0.00,-2.72,-8.60,-11.78,,,0
887816844,0,204,203,147,199,202,259,153,-0.08,-0.37,177.14,0.15,-0.05,0.98,0.00,0.00,0.00,-2.72,-8.60,-11.78,,,0
887916840,0,203,203,146,199,203,259,148,2.02,1.82,177.31,0.15,-0.05,0.98,0.00,0.00,0.00,-2.72,-8.60,-11.78,,,0
888016844,0,203,203,146,198,203,259,152,2.02,1.82,168.81,0.15,-0.05,0.98,0.00,0.00,0.00,-2.72,-8.60,-11.78,,,0
888116836,0,203,203,146,199,204,259,150,-0.08,-0.37,172.89,0.15,-0.05,0.98,0.00,0.00,0.00,-2.72,-8.60,-11.78,,,0
888216840,0,203,203,147,199,203,259,148,-3.24,-2.30,173.06,0.15,-0.05,0.98,0.00,0.00,0.00,-2.72,-8.60,-11.78,,,0
888316848,0,203,203,146,199,204,259,148,-0.08,-0.37,177.14,0.15,-0.05,0.98,-0.06,0.00,0.00,-2.72,-8.60,-11.78,,,0
888416836,0,203,203,147,199,203,259,151,3.07,2.24,177.31,0.15,-0.05,0.98,0.00,0.00,0.00,-2.73,-8.60,-11.78,,,0
888516848,0,203,203,147,199,203,259,145,-2.19,-1.89,173.06,0.15,-0.05,0.98,0.00,0.00,0.00,-2.73,-8.60,-11.78,,,0
888616840,0,203,203,146,199,203,259,146,-0.08,-0.37,168.81,0.15,-0.05,0.98,0.00,0.00,0.00,-2.72,-8.60,-11.78,,,0
888716840,0,203,203,147,199,204,259,148,3.07,2.24,172.89,0.15,-0.05,0.98,0.00,0.00,0.00,-2.72,-8.60,-11.78,,,0
