time_us,gps_sec,raw1,raw2,raw3,raw4,raw5,raw6,vl53_mm,pitot_pa,air_speed,ultrason_mm,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,lat,lon,gps_valid
77907980,0,213,213,138,209,217,293,162,-0.08,-0.37,123.08,0.05,-0.15,1.01,0.31,0.06,-0.06,-8.50,-2.72,-0.47,,,0
78038492,0,213,213,138,207,211,293,161,3.07,2.24,122.06,0.05,-0.15,1.01,-0.12,0.00,0.06,-8.50,-2.72,-0.47,,,0
78138480,0,209,210,134,205,209,290,158,2.02,1.82,124.10,0.05,-0.15,1.01,-0.37,0.00,0.00,-8.53,-2.72,-0.47,,,0
78238484,0,207,207,132,203,206,287,157,2.02,1.82,123.08,0.05,-0.15,1.01,-0.37,-0.06,0.00,-8.56,-2.72,-0.47,,,0
78338492,0,205,206,131,201,205,286,155,5.18,2.91,123.08,0.05,-0.15,1.01,-0.24,-0.06,0.12,-8.61,-2.73,-0.47,,,0
78438488,0,205,205,130,200,204,285,148,6.23,3.19,123.08,0.05,-0.15,1.01,-0.12,0.06,0.06,-8.63,-2.74,-0.47,,,0
78538480,0,204,204,129,199,204,284,152,2.02,1.82,123.08,0.05,-0.15,1.01,0.24,0.06,0.00,-8.63,-2.74,-0.47,,,0
78638484,0,204,204,129,199,203,284,154,3.07,2.24,123.08,0.05,-0.15,1.01,0.43,0.12,0.00,-8.61,-2.73,-0.47,,,0
78738484,0,179,179,106,175,180,254,161,-10.60,-4.16,127.67,0.05,-0.15,1.01,0.49,0.12,0.06,-8.56,-2.72,-0.47,,,0
78838492,0,177,176,102,172,176,244,150,5.18,2.91,122.40,0.05,-0.15,1.01,0.61,0.06,0.00,-8.51,-2.71,-0.47,,,0
78938480,0,188,188,112,182,188,244,149,3.07,2.24,122.40,0.05,-0.15,1.01,0.61,0.12,0.00,-8.46,-2.70,-0.47,,,0
79038480,0,159,163,86,159,163,191,146,-7.45,-3.49,123.59,0.05,-0.15,1.01,0.43,0.06,0.00,-8.42,-2.70,-0.47,,,0
79138488,0,148,147,67,143,148,158,159,-7.45,-3.49,122.57,0.05,-0.15,1.01,0.18,0.06,0.06,-8.39,-2.70,-0.47,,,0
79238484,0,137,142,62,133,142,141,154,-5.34,-2.95,122.57,0.05,-0.15,1.01,-0.18,-0.12,0.12,-8.39,-2.70,-0.47,,,0
79338492,0,161,162,84,158,161,154,154,5.18,2.91,127.67,0.05,-0.15,1.01,-0.37,0.00,0.06,-8.43,-2.71,-0.47,,,0
79438484,0,179,180,101,175,179,167,157,3.07,2.24,127.33,0.05,-0.15,1.01,-0.49,-0.12,0.06,-8.48,-2.71,-0.47,,,0
79538484,0,191,191,113,186,190,175,150,2.02,1.82,123.08,0.05,-0.15,1.01,-0.61,-0.06,0.12,-8.54,-2.72,-0.47,,,0
79638484,0,198,198,120,193,197,180,154,3.07,2.24,124.10,0.05,-0.15,1.01,-0.61,-0.12,0.06,-8.60,-2.74,-0.47,,,0
79738492,0,203,203,126,198,202,184,148,-0.08,-0.37,123.59,0.05,-0.15,1.01,-0.43,-0.12,0.06,-8.66,-2.75,-0.47,,,0
79838480,0,193,199,120,194,198,192,148,-13.76,-4.74,123.76,0.05,-0.16,1.01,-0.24,0.00,0.06,-8.70,-2.76,-0.47,,,0
79938484,0,171,169,93,167,170,188,159,-8.50,-3.73,124.10,0.05,-0.16,1.01,0.06,0.00,0.00,-8.72,-2.76,-0.47,,,0
80038484,0,148,154,74,147,153,192,159,-8.50,-3.73,123.08,0.05,-0.16,1.01,0.43,0.00,0.00,-8.70,-2.75,-0.47,,,0
80138480,0,141,143,65,136,138,198,157,-10.60,-4.16,123.08,0.05,-0.15,1.01,0.73,0.24,0.00,-8.65,-2.75,-0.47,,,0
80238492,0,143,140,62,131,141,204,155,2.02,1.82,127.67,0.05,-0.15,1.01,0.79,0.12,0.00,-8.58,-2.74,-0.47,,,0
80338484,0,161,161,84,156,160,233,161,-2.19,-1.89,122.40,0.05,-0.15,1.01,0.79,0.18,0.00,-8.51,-2.72,-0.47,,,0
80438480,0,179,178,101,174,179,254,154,6.23,3.19,122.40,0.05,-0.15,1.01,0.61,0.06,0.06,-8.44,-2.71,-0.47,,,0
80538488,0,192,191,112,184,189,266,149,2.02,1.82,121.72,0.05,-0.15,1.01,0.37,0.12,0.00,-8.40,-2.70,-0.47,,,0
80638484,0,167,167,89,162,166,207,155,-8.50,-3.73,122.57,0.05,-0.15,1.01,0.24,0.06,0.00,-8.38,-2.70,-0.47,,,0
