time_us,gps_sec,raw1,raw2,raw3,raw4,raw5,raw6,vl53_mm,pitot_pa,air_speed,ultrason_mm,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,lat,lon,gps_valid
1121707024,0,210,210,151,206,210,268,8191,2.02,1.82,nan,-0.43,-0.06,0.98,-3.66,8.12,22.03,-7.25,25.13,159.65,,,0
1121864744,0,210,210,151,206,211,268,8191,3.07,2.24,nan,-0.44,-0.10,1.01,-9.70,14.83,23.62,-6.42,26.60,163.47,,,0
1121964744,0,210,210,151,206,210,268,8191,5.18,2.91,nan,-0.42,-0.06,0.92,-13.43,27.22,25.57,-6.29,28.48,165.92,,,0
1122064748,0,211,210,151,205,210,268,8191,-2.19,-1.89,nan,-0.40,-0.08,0.94,-14.28,13.92,26.18,-6.17,30.29,168.59,,,0
1122164748,0,210,210,152,206,210,269,8191,6.23,3.19,nan,-0.45,-0.15,0.96,-14.04,0.24,25.33,-6.19,30.73,171.49,,,0
1122264744,0,210,210,152,207,210,268,8191,5.18,2.91,nan,-0.55,-0.15,0.87,-11.78,-14.40,22.03,-6.39,29.65,174.31,,,0
1122364744,0,211,211,151,206,210,268,8191,3.07,2.24,nan,-0.55,-0.17,0.98,-10.01,0.67,20.63,-6.70,29.36,176.78,,,0
1122464744,0,211,210,152,206,210,268,8191,2.02,1.82,nan,-0.54,-0.20,1.00,-9.77,14.71,18.43,-7.11,30.48,178.84,,,0
1122564748,0,210,211,151,206,210,268,8191,3.07,2.24,nan,-0.60,-0.17,0.94,-9.70,13.49,14.10,-7.67,31.93,-179.54,,,0
1122664744,0,211,210,152,206,210,268,8191,2.02,1.82,nan,-0.63,-0.17,0.97,-9.70,10.44,9.83,-8.29,33.28,-178.37,,,0
1122764744,0,210,211,152,207,210,269,8191,3.07,2.24,nan,-0.61,-0.15,0.83,-10.31,10.68,7.45,-8.76,34.52,-177.57,,,0
1122864752,0,211,211,152,206,211,270,8191,-0.08,-0.37,nan,-0.67,-0.13,0.90,-5.62,12.45,6.41,-9.02,35.80,-176.94,,,0
1122964740,0,210,211,152,206,210,269,8191,-0.08,-0.37,nan,-0.65,-0.14,0.83,-1.89,14.89,5.37,-9.06,37.11,-176.54,,,0
1123064744,0,211,211,151,207,210,269,8191,6.23,3.19,nan,-0.67,-0.13,0.84,2.50,14.71,4.88,-8.87,38.68,-176.21,,,0
1123164748,0,211,211,153,207,211,269,8191,5.18,2.91,nan,-0.70,-0.13,0.83,5.07,8.67,4.09,-8.42,39.82,-175.86,,,0
1123264748,0,211,211,152,207,211,269,8191,3.07,2.24,nan,-0.70,-0.12,0.78,6.04,3.42,3.85,-7.70,40.53,-175.46,,,0
1123364744,0,211,211,152,207,211,269,8191,-2.19,-1.89,nan,-0.71,-0.12,0.80,7.69,3.78,2.44,-6.98,41.04,-175.11,,,0
1123464744,0,211,211,152,207,211,269,8191,5.18,2.91,nan,-0.72,-0.12,0.78,6.65,7.87,0.79,-6.46,41.59,-175.00,,,0
1123564748,0,212,211,152,207,211,269,8191,3.07,2.24,nan,-0.73,-0.10,0.81,5.13,8.54,-0.49,-6.20,42.50,-175.13,,,0
1123664744,0,211,212,152,207,210,270,8191,-0.08,-0.37,nan,-0.74,-0.12,0.80,2.75,3.48,-1.59,-6.08,43.05,-175.35,,,0
1123764740,0,211,211,152,207,211,269,8191,2.02,1.82,nan,-0.74,-0.11,0.78,0.37,-1.10,-3.48,-6.26,43.25,-175.71,,,0
1123864748,0,211,211,152,207,211,269,8191,3.07,2.24,nan,-0.76,-0.09,0.75,-1.95,-2.14,-4.09,-6.56,43.02,-176.18,,,0
1123964748,0,211,211,152,207,211,270,8191,5.18,2.91,nan,-0.75,-0.10,0.77,-1.40,1.28,-4.15,-7.14,42.97,-176.74,,,0
1124064744,0,212,213,152,207,211,271,8191,-0.08,-0.37,nan,-0.73,-0.12,0.79,-1.46,-2.01,-3.23,-7.73,42.98,-177.28,,,0
1124164752,0,212,212,152,207,211,270,8191,2.02,1.82,nan,-0.74,-0.14,0.80,-0.31,-7.08,-3.54,-8.30,42.50,-177.67,,,0
1124264744,0,211,211,152,208,211,269,8191,3.07,2.24,nan,-0.72,-0.16,0.79,-0.79,-9.16,-2.99,-8.66,41.65,-177.94,,,0
1124364748,0,211,211,152,207,211,271,8191,-0.08,-0.37,nan,-0.72,-0.14,0.78,-1.22,-7.87,-3.11,-8.99,40.72,-178.14,,,0
1124464748,0,211,211,153,208,211,270,8191,3.07,2.24,nan,-0.69,-0.15,0.81,-1.89,-5.31,-2.62,-9.32,40.08,-178.36,,,0
1124564740,0,211,212,152,208,211,270,8191,8.33,3.69,nan,-0.71,-0.14,0.82,-2.32,-5.43,-2.14,-9.72,39.57,-178.57,,,0
1124664744,0,212,211,153,207,211,269,8191,3.07,2.24,nan,-0.70,-0.15,0.79,-2.50,-4.39,-0.67,-9.98,39.05,-178.64,,,0
1124764748,0,212,212,152,207,211,269,8191,5.18,2.91,nan,-0.70,-0.15,0.83,-1.28,-3.54,-0.18,-10.26,38.73,-178.62,,,0
1124864748,0,212,211,152,208,211,270,8191,-0.08,-0.37,nan,-0.70,-0.16,0.84,-0.98,-1.59,0.12,-10.47,38.58,-178.57,,,0
1124964744,0,212,211,152,207,211,271,8191,2.02,1.82,nan,-0.68,-0.15,0.84,-1.46,-1.77,0.73,-10.58,38.41,-178.51,,,0
1125064752,0,212,212,153,208,211,270,8191,2.02,1.82,nan,-0.67,-0.15,0.83,-1.28,-0.31,1.40,-10.61,38.29,-178.34,,,0
1125164752,0,212,212,152,207,211,270,8191,2.02,1.82,nan,-0.66,-0.17,0.84,-1.10,-0.73,0.92,-10.69,38.29,-178.17,,,0
1125264744,0,212,211,152,207,211,270,8191,-0.08,-0.37,nan,-0.66,-0.15,0.83,0.92,-3.23,1.04,-10.56,38.16,-178.02,,,0
1125364748,0,212,212,152,208,211,270,8191,2.02,1.82,nan,-0.66,-0.15,0.82,3.54,-8.73,1.28,-10.15,37.70,-177.75,,,0
1125464744,0,212,212,152,207,211,270,8191,2.02,1.82,nan,-0.64,-0.15,0.82,4.76,-12.57,1.59,-9.54,36.75,-177.35,,,0
1125564752,0,212,212,152,208,211,270,8191,2.02,1.82,nan,-0.62,-0.15,0.85,5.19,-15.14,1.83,-8.83,35.50,-176.87,,,0
1125664740,0,212,212,152,208,211,270,8191,3.07,2.24,nan,-0.62,-0.14,0.88,3.54,-14.22,2.26,-8.16,34.15,-176.36,,,0
1125764748,0,212,212,152,207,211,270,8191,2.02,1.82,nan,-0.60,-0.14,0.89,0.73,-13.43,2.75,-7.71,32.80,-175.82,,,0
1125864740,0,211,212,152,208,211,271,8191,-0.08,-0.37,nan,-0.60,-0.16,0.92,-2.99,-6.59,2.38,-7.71,31.98,-175.34,,,0
1125964744,0,212,212,152,207,211,271,8191,-2.19,-1.89,nan,-0.61,-0.14,0.90,-6.04,-8.24,0.31,-8.21,31.46,-175.07,,,0
1126064752,0,212,212,152,207,213,270,1163,3.07,2.24,nan,-0.56,-0.16,0.91,-8.36,-10.86,-1.53,-9.02,30.73,-174.98,,,0
1126164752,0,212,212,153,208,211,270,1163,3.07,2.24,nan,-0.51,-0.13,0.90,-8.79,-10.99,-1.71,-9.87,29.55,-174.97,,,0
1126264752,0,213,212,152,207,211,270,1163,3.07,2.24,nan,-0.44,-0.14,0.94,-8.54,-5.13,1.28,-10.52,28.53,-174.86,,,0
1126364744,0,212,212,153,208,213,270,1163,2.02,1.82,nan,-0.40,-0.17,1.01,-10.25,-9.09,6.23,-11.09,27.47,-174.33,,,0
1126464744,0,212,212,153,209,212,270,1163,-0.08,-0.37,nan,-0.45,-0.20,0.96,-11.11,-10.38,10.25,-11.49,26.28,-173.16,,,0
1126564748,0,212,212,152,208,212,271,1203,-0.08,-0.37,nan,-0.48,-0.23,0.96,-8.30,-5.49,9.22,-11.98,25.70,-171.86,,,0
1126664756,0,212,212,152,208,211,271,1203,-5.34,-2.95,nan,-0.46,-0.23,0.95,-4.58,-6.29,4.15,-12.46,25.36,-171.01,,,0
