time_us,gps_sec,raw1,raw2,raw3,raw4,raw5,raw6,vl53_mm,pitot_pa,air_speed,ultrason_mm,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,lat,lon,gps_valid
1177336844,0,218,218,157,213,217,303,136,-0.08,-0.37,nan,-0.03,-0.15,1.02,0.12,0.00,0.00,-8.47,-0.06,154.72,,,0
1177495136,0,218,218,156,213,217,302,140,-3.24,-2.30,nan,-0.03,-0.15,1.02,-0.06,0.00,-0.06,-8.46,0.21,154.72,,,0
1177595140,0,219,218,156,213,218,302,133,3.07,2.24,nan,-0.03,-0.15,1.02,0.06,0.00,-0.06,-8.47,0.36,154.72,,,0
1177695128,0,218,218,157,214,217,302,138,-2.19,-1.89,nan,-0.03,-0.15,1.02,0.06,0.00,0.00,-8.46,0.49,154.72,,,0
1177795136,0,218,218,157,213,218,303,135,-0.08,-0.37,nan,-0.03,-0.15,1.02,-0.06,0.00,0.00,-8.46,0.62,154.72,,,0
1177895132,0,218,218,156,213,218,302,137,6.23,3.19,nan,-0.03,-0.15,1.02,0.00,0.00,0.00,-8.47,0.73,154.72,,,0
1177995132,0,219,218,156,213,218,302,137,3.07,2.24,nan,-0.03,-0.15,1.02,0.00,0.00,0.00,-8.46,0.82,154.72,,,0
1178095136,0,218,218,156,213,217,302,136,3.07,2.24,nan,-0.03,-0.15,1.02,0.00,0.00,0.00,-8.46,0.92,154.72,,,0
1178195140,0,218,218,156,214,217,302,139,5.18,2.91,nan,-0.03,-0.15,1.02,0.00,0.00,0.00,-8.47,1.00,154.72,,,0
1178295140,0,218,218,156,213,217,302,137,2.02,1.82,nan,-0.03,-0.15,1.02,0.06,0.00,0.00,-8.46,1.07,154.72,,,0
1178395136,0,218,218,156,213,217,302,136,3.07,2.24,nan,-0.03,-0.15,1.02,0.00,0.00,0.00,-8.47,1.14,154.72,,,0
1178495132,0,218,218,157,214,217,302,136,6.23,3.19,nan,-0.03,-0.15,1.02,0.06,0.00,0.00,-8.47,1.20,154.72,,,0
1178595136,0,218,218,156,213,218,302,137,5.18,2.91,nan,-0.03,-0.15,1.02,0.06,0.00,0.00,-8.46,1.25,154.72,,,0
1178695128,0,218,218,156,213,217,303,139,-0.08,-0.37,nan,-0.03,-0.15,1.02,0.00,0.00,0.00,-8.46,1.30,154.72,,,0
1178795140,0,218,218,156,214,217,302,138,2.02,1.82,nan,-0.03,-0.15,1.02,0.00,0.00,0.00,-8.46,1.35,154.72,,,0
1178895136,0,218,218,157,214,218,302,138,3.07,2.24,nan,-0.03,-0.15,1.02,0.06,0.00,0.00,-8.46,1.39,154.72,,,0
1178995140,0,219,218,157,213,218,303,137,2.02,1.82,nan,-0.03,-0.15,1.02,0.00,0.00,0.00,-8.46,1.43,154.72,,,0
1179095128,0,218,219,156,214,217,303,139,-2.19,-1.89,nan,-0.03,-0.15,1.02,0.00,0.00,-0.06,-8.46,1.46,154.72,,,0
1179195140,0,218,219,157,213,218,303,137,2.02,1.82,nan,-0.03,-0.15,1.02,0.06,0.00,0.00,-8.46,1.48,154.72,,,0
1179295136,0,218,218,157,213,218,303,136,-0.08,-0.37,nan,-0.03,-0.15,1.02,0.06,0.00,0.00,-8.46,1.51,154.72,,,0
1179395132,0,219,218,156,214,218,305,135,6.23,3.19,nan,-0.03,-0.15,1.02,0.06,0.00,0.00,-8.46,1.53,154.72,,,0
1179495132,0,219,219,157,214,218,303,137,10.44,4.13,nan,-0.03,-0.15,1.02,0.06,0.06,0.00,-8.46,1.55,154.72,,,0
1179595140,0,219,219,157,214,218,304,138,-0.08,-0.37,nan,-0.03,-0.15,1.02,0.06,0.06,0.00,-8.46,1.58,154.72,,,0
1179695128,0,219,218,157,215,218,303,134,-2.19,-1.89,nan,-0.03,-0.15,1.02,0.06,0.00,0.00,-8.46,1.60,154.72,,,0
1179795140,0,219,218,157,214,219,303,137,6.23,3.19,nan,-0.03,-0.15,1.02,0.06,0.00,0.00,-8.45,1.61,154.72,,,0
1179895132,0,219,219,157,214,218,303,140,8.33,3.69,nan,-0.03,-0.15,1.02,0.06,0.00,-0.06,-8.45,1.63,154.72,,,0
1179995132,0,219,219,158,214,218,303,139,2.02,1.82,nan,-0.03,-0.15,1.02,0.06,0.00,0.00,-8.45,1.65,154.72,,,0
1180095136,0,219,219,157,214,218,304,134,-0.08,-0.37,nan,-0.03,-0.15,1.02,0.06,0.00,0.00,-8.45,1.66,154.72,,,0
1180195136,0,219,219,157,214,219,303,139,3.07,2.24,nan,-0.03,-0.15,1.02,0.06,0.00,0.00,-8.45,1.66,154.72,,,0
1180295128,0,219,219,157,214,218,303,138,3.07,2.24,nan,-0.03,-0.15,1.02,0.00,0.00,-0.06,-8.45,1.68,154.72,,,0
