time_us,gps_sec,raw1,raw2,raw3,raw4,raw5,raw6,vl53_mm,pitot_pa,air_speed,ultrason_mm,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,lat,lon,gps_valid
138264576,0,217,217,138,212,216,195,154,2.02,1.82,133.11,0.05,-0.15,1.01,0.06,0.00,0.00,-8.52,-2.57,-10.12,,,0
138395216,0,217,217,138,212,216,195,152,2.02,1.82,132.09,0.05,-0.15,1.01,-0.18,-0.06,-0.06,-8.53,-2.57,-10.12,,,0
138495212,0,217,217,137,212,216,195,153,5.18,2.91,132.09,0.05,-0.15,1.01,-0.18,0.00,-0.06,-8.55,-2.58,-10.12,,,0
138595208,0,220,219,139,213,218,196,161,-2.19,-1.89,133.11,0.05,-0.15,1.01,0.00,0.06,0.00,-8.56,-2.58,-10.12,,,0
138695216,0,219,220,139,214,218,197,158,2.02,1.82,132.09,0.05,-0.15,1.01,-0.12,0.00,0.00,-8.56,-2.58,-10.12,,,0
138795204,0,219,221,141,215,218,197,161,3.07,2.24,132.09,0.05,-0.15,1.01,0.00,0.06,0.00,-8.56,-2.58,-10.12,,,0
138895204,0,218,221,141,215,219,197,162,2.02,1.82,133.11,0.05,-0.15,1.01,0.06,0.00,0.00,-8.56,-2.58,-10.12,,,0
138995208,0,219,221,141,215,218,198,150,5.18,2.91,132.09,0.05,-0.15,1.01,-0.06,0.00,0.00,-8.56,-2.58,-10.12,,,0
139095216,0,218,222,140,215,219,198,146,2.02,1.82,131.92,0.05,-0.15,1.01,0.00,0.00,0.00,-8.56,-2.58,-10.12,,,0
139195208,0,219,219,139,214,218,197,155,8.33,3.69,137.19,0.05,-0.15,1.01,0.18,0.06,0.00,-8.55,-2.58,-10.12,,,0
139295208,0,218,218,139,213,217,196,155,6.23,3.19,131.92,0.05,-0.15,1.01,0.06,0.00,-0.06,-8.54,-2.58,-10.12,,,0
139395212,0,218,221,140,215,218,197,156,2.02,1.82,132.09,0.05,-0.15,1.01,-0.18,0.00,-0.06,-8.54,-2.58,-10.12,,,0
139495204,0,217,222,141,216,219,198,149,2.02,1.82,141.44,0.05,-0.15,1.01,-0.18,0.00,0.00,-8.56,-2.58,-10.12,,,0
139595216,0,218,222,141,215,219,198,157,2.02,1.82,141.44,0.05,-0.15,1.01,0.12,0.00,0.00,-8.56,-2.58,-10.12,,,0
