time_us,gps_sec,raw1,raw2,raw3,raw4,raw5,raw6,vl53_mm,pitot_pa,air_speed,ultrason_mm,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,lat,lon,gps_valid
87967756,0,204,203,125,199,203,187,159,-2.19,-1.89,123.76,0.05,-0.16,1.01,0.31,0.06,0.06,-8.72,-2.77,-0.47,,,0
88098220,0,208,208,129,203,207,189,152,3.07,2.24,123.76,0.05,-0.16,1.01,0.43,0.06,0.00,-8.71,-2.77,-0.47,,,0
88198224,0,210,210,132,205,210,191,157,2.02,1.82,124.78,0.05,-0.16,1.01,0.00,-0.06,0.06,-8.71,-2.77,-0.47,,,0
88298212,0,212,211,133,207,211,192,155,2.02,1.82,123.76,0.05,-0.16,1.01,-0.06,0.12,0.06,-8.73,-2.77,-0.47,,,0
88398212,0,186,189,109,182,186,203,157,-8.50,-3.73,123.76,0.05,-0.16,1.01,-0.12,-0.12,0.00,-8.75,-2.77,-0.47,,,0
88498224,0,167,167,88,162,168,207,161,-7.45,-3.49,124.78,0.05,-0.16,1.01,-0.43,0.24,0.06,-8.79,-2.77,-0.47,,,0
88598224,0,156,156,76,150,155,210,160,-8.50,-3.73,123.59,0.05,-0.16,1.01,-0.18,-0.12,-0.06,-8.83,-2.78,-0.47,,,0
88698224,0,158,159,83,156,158,225,161,3.07,2.24,123.59,0.05,-0.16,1.01,0.31,0.06,0.06,-8.83,-2.77,-0.47,,,0
88798212,0,179,178,100,174,177,251,152,-0.08,-0.37,123.59,0.05,-0.16,1.01,0.24,0.12,0.06,-8.80,-2.78,-0.47,,,0
88898216,0,191,190,112,186,191,268,160,3.07,2.24,123.59,0.05,-0.16,1.01,0.31,0.06,0.00,-8.77,-2.76,-0.47,,,0
88998228,0,199,199,120,194,198,279,157,2.02,1.82,123.59,0.05,-0.16,1.01,0.24,0.18,-0.06,-8.74,-2.76,-0.47,,,0
89098224,0,204,204,126,199,203,283,158,-2.19,-1.89,124.78,0.05,-0.15,1.01,0.06,0.00,-0.06,-8.72,-2.75,-0.47,,,0
