time_us,gps_sec,raw1,raw2,raw3,raw4,raw5,raw6,vl53_mm,pitot_pa,air_speed,ultrason_mm,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,lat,lon,gps_valid
243930128,0,203,204,127,199,202,182,157,3.07,2.24,135.49,0.04,-0.12,1.01,-0.24,-0.12,0.00,-6.50,-2.21,-8.34,,,0
244060800,0,203,203,127,199,203,182,151,3.07,2.24,123.93,0.04,-0.11,1.01,-0.06,-0.06,0.00,-6.52,-2.21,-8.34,,,0
244160800,0,203,203,127,199,203,182,148,5.18,2.91,119.68,0.04,-0.11,1.01,0.00,-0.06,0.00,-6.51,-2.21,-8.34,,,0
244260808,0,203,204,127,199,203,183,151,3.07,2.24,116.28,0.04,-0.11,1.01,0.18,0.00,0.00,-6.51,-2.21,-8.34,,,0
244360808,0,203,203,127,198,203,182,152,-0.08,-0.37,115.26,0.04,-0.11,1.01,0.37,0.00,0.06,-6.48,-2.20,-8.34,,,0
244460792,0,203,203,127,199,203,183,148,3.07,2.24,120.36,0.04,-0.11,1.01,0.00,0.00,-0.06,-6.46,-2.20,-8.34,,,0
244560796,0,202,202,125,197,201,181,154,-0.08,-0.37,118.15,0.04,-0.11,1.01,-0.31,0.43,0.00,-6.49,-2.17,-8.34,,,0
244660796,0,201,201,125,196,200,180,155,3.07,2.24,116.11,0.04,-0.11,1.01,0.12,-0.31,0.00,-6.48,-2.18,-8.34,,,0
244760796,0,201,201,125,197,200,180,148,2.02,1.82,115.26,0.04,-0.12,1.01,0.79,-0.24,0.18,-6.48,-2.19,-8.34,,,0
244860800,0,200,200,124,196,199,179,143,5.18,2.91,120.53,0.04,-0.11,1.01,0.18,-0.18,0.00,-6.44,-2.18,-8.34,,,0
244960796,0,204,204,128,200,204,183,143,-0.08,-0.37,115.26,0.04,-0.11,1.01,-0.06,0.06,0.43,-6.48,-2.18,-8.34,,,0
245060796,0,205,205,128,201,204,184,146,-0.08,-0.37,110.50,0.04,-0.11,1.01,0.37,0.31,-0.31,-6.47,-2.16,-8.34,,,0
245160792,0,206,207,130,202,206,186,156,-0.08,-0.37,115.77,0.03,-0.12,1.01,3.05,1.34,-0.18,-6.30,-2.09,-8.34,,,0
245260796,0,208,208,131,204,208,187,150,3.07,2.24,112.20,0.03,-0.11,1.01,1.83,0.06,0.49,-6.10,-2.04,-8.34,,,0
245360792,0,208,208,131,203,207,187,144,-0.08,-0.37,119.68,0.03,-0.10,1.01,-1.95,-1.77,0.67,-6.14,-2.03,-8.34,,,0
245460804,0,208,208,132,204,207,187,151,2.02,1.82,123.08,0.04,-0.11,1.01,-1.46,-0.18,0.06,-6.43,-2.16,-8.34,,,0
245560792,0,208,208,132,204,208,188,145,3.07,2.24,127.33,0.04,-0.11,1.01,-1.34,0.18,-0.31,-6.62,-2.17,-8.34,,,0
245660796,0,209,209,132,205,210,188,151,-0.08,-0.37,131.41,0.04,-0.12,1.01,0.43,0.31,0.37,-6.76,-2.13,-8.34,,,0
245760808,0,209,209,133,204,209,188,148,2.02,1.82,126.65,0.04,-0.11,1.01,1.83,-0.18,-0.61,-6.61,-2.14,-8.34,,,0
245860792,0,211,211,134,206,210,190,152,2.02,1.82,126.65,0.04,-0.10,1.01,3.17,1.59,0.31,-6.39,-2.10,-8.34,,,0
245960792,0,211,211,135,207,210,190,148,5.18,2.91,122.40,0.03,-0.09,1.00,-0.98,-1.46,0.92,-6.20,-2.03,-8.34,,,0
246060800,0,211,210,134,206,210,190,147,3.07,2.24,122.40,0.04,-0.12,1.01,-0.24,1.34,0.12,-6.39,-2.16,-8.34,,,0
246160800,0,206,206,130,202,205,185,144,2.02,1.82,121.72,0.03,-0.11,1.01,-1.77,-2.75,-1.22,-6.38,-2.05,-8.39,,,0
246260804,0,207,208,131,203,207,187,159,2.02,1.82,118.66,0.04,-0.12,1.01,2.50,2.99,-0.43,-6.33,-2.21,-8.45,,,0
246360792,0,207,207,131,203,207,187,149,3.07,2.24,117.64,0.04,-0.11,1.01,-1.22,-1.89,0.43,-6.23,-2.14,-8.47,,,0
246460800,0,212,212,136,208,211,191,150,2.02,1.82,122.40,0.03,-0.12,1.01,-0.12,0.49,0.06,-6.30,-2.16,-8.43,,,0
246560792,0,213,213,136,209,212,192,155,3.07,2.24,131.75,0.04,-0.12,1.01,-0.18,-0.79,0.12,-6.41,-2.20,-8.44,,,0
