time_us,gps_sec,raw1,raw2,raw3,raw4,raw5,raw6,vl53_mm,pitot_pa,air_speed,ultrason_mm,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,lat,lon,gps_valid
1060880380,0,202,202,145,198,202,262,145,2.02,1.82,193.97,0.15,-0.04,0.99,0.43,1.34,-0.31,-2.69,-8.57,-11.93,,,0
1061035304,0,201,202,146,198,201,262,141,2.02,1.82,189.55,0.14,-0.05,0.99,-0.18,-0.55,0.06,-2.69,-8.55,-11.93,,,0
1061135304,0,202,202,146,197,201,262,146,-0.08,-0.37,193.80,0.15,-0.04,0.99,0.12,0.49,-0.12,-2.70,-8.57,-11.93,,,0
1061235308,0,202,202,146,197,202,262,150,-3.24,-2.30,193.80,0.15,-0.05,0.98,0.31,0.61,-0.12,-2.70,-8.59,-11.93,,,0
1061335308,0,202,202,146,198,201,260,152,3.07,2.24,189.72,0.15,-0.05,0.98,-0.12,-0.12,0.00,-2.69,-8.57,-11.93,,,0
1061435312,0,201,202,146,198,201,260,155,-0.08,-0.37,172.38,0.15,-0.05,0.98,-0.31,-0.37,0.12,-2.69,-8.56,-11.93,,,0
1061535316,0,202,201,147,198,202,258,148,-0.08,-0.37,167.96,0.15,-0.05,0.98,-0.31,-0.06,0.00,-2.70,-8.56,-11.93,,,0
1061635312,0,202,202,146,198,203,258,149,-5.34,-2.95,167.96,0.15,-0.04,0.99,-0.31,0.49,-0.06,-2.69,-8.56,-11.93,,,0
1061735304,0,202,202,146,198,202,258,152,2.02,1.82,185.47,0.15,-0.05,0.98,-0.24,0.12,0.00,-2.70,-8.57,-11.93,,,0
1061835308,0,202,202,146,198,203,259,154,-2.19,-1.89,189.72,0.15,-0.05,0.98,-0.98,-0.31,0.06,-2.70,-8.56,-11.93,,,0
1061935308,0,202,203,145,199,202,258,149,-0.08,-0.37,163.88,0.15,-0.05,0.99,-0.49,-0.12,0.00,-2.72,-8.55,-11.93,,,0
1062035316,0,202,202,146,198,202,258,148,2.02,1.82,172.21,0.14,-0.05,0.99,0.61,1.16,-0.12,-2.66,-8.47,-11.93,,,0
1062135324,0,202,202,146,198,202,258,139,3.07,2.24,172.21,0.16,-0.05,0.98,0.24,-0.43,0.12,-2.60,-8.55,-11.93,,,0
1062235312,0,202,202,146,198,202,258,150,-0.08,-0.37,185.47,0.14,-0.04,0.99,-1.10,0.61,-0.18,-2.56,-8.43,-11.93,,,0
1062335312,0,202,202,146,198,202,257,151,-2.19,-1.89,181.22,0.15,-0.05,0.98,-1.40,-1.40,0.18,-2.66,-8.53,-11.93,,,0
