time_us,gps_sec,raw1,raw2,raw3,raw4,raw5,raw6,vl53_mm,pitot_pa,air_speed,ultrason_mm,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,lat,lon,gps_valid
67849228,0,198,198,125,194,198,277,156,6.23,3.19,124.61,0.05,-0.16,1.01,0.31,0.37,0.06,-8.96,-2.92,-0.55,,,0
67979708,0,198,198,125,194,199,278,154,6.23,3.19,123.76,0.05,-0.16,1.01,0.06,0.06,-0.18,-8.96,-2.93,-0.55,,,0
68079712,0,198,198,125,194,198,278,154,-0.08,-0.37,123.76,0.05,-0.16,1.01,-0.06,0.37,-0.37,-8.98,-2.91,-0.55,,,0
68179704,0,198,198,125,194,198,277,160,3.07,2.24,125.29,0.05,-0.16,1.01,0.24,-0.12,0.06,-8.98,-2.93,-0.55,,,0
68279708,0,198,198,125,194,198,277,154,3.07,2.24,120.02,0.06,-0.16,1.00,-0.12,-0.12,-0.12,-8.99,-2.97,-0.55,,,0
68379712,0,199,198,125,193,199,277,160,3.07,2.24,120.02,0.05,-0.16,1.01,-0.37,-0.49,-0.55,-9.02,-2.97,-0.55,,,0
68479704,0,198,198,125,193,198,277,152,6.23,3.19,121.04,0.05,-0.16,1.01,0.00,0.24,-0.18,-9.03,-2.99,-0.55,,,0
68579708,0,198,198,124,194,198,277,157,2.02,1.82,115.60,0.05,-0.16,1.01,0.31,0.31,0.06,-9.00,-2.98,-0.55,,,0
68679716,0,198,199,125,194,198,277,162,2.02,1.82,113.05,0.05,-0.16,1.01,-0.31,-0.61,-0.37,-9.00,-3.00,-0.55,,,0
68779708,0,198,198,125,194,198,277,160,2.02,1.82,116.28,0.05,-0.16,1.01,-0.12,-0.37,-0.06,-9.01,-3.02,-0.55,,,0
68879704,0,198,198,125,194,198,277,148,2.02,1.82,118.32,0.05,-0.16,1.01,0.73,2.14,0.73,-9.01,-2.98,-0.55,,,0
68979708,0,199,198,125,195,199,278,152,2.02,1.82,118.32,0.05,-0.15,1.01,0.67,0.06,0.37,-8.94,-2.86,-0.55,,,0
69079716,0,199,199,125,195,198,278,157,2.02,1.82,114.75,0.06,-0.16,1.01,0.00,-0.37,-0.18,-8.94,-2.90,-0.55,,,0
69179712,0,199,199,126,195,199,278,160,-0.08,-0.37,116.28,0.05,-0.16,1.01,-1.04,-1.40,-0.31,-8.99,-2.88,-0.55,,,0
69279708,0,199,199,125,195,199,278,154,2.02,1.82,117.64,0.05,-0.16,1.01,0.18,0.43,-0.24,-9.01,-2.98,-0.55,,,0
69379716,0,199,199,125,194,199,278,151,2.02,1.82,116.62,0.05,-0.17,1.01,0.73,1.89,0.61,-8.97,-2.89,-0.55,,,0
69479712,0,199,199,125,195,199,277,149,2.02,1.82,119.17,0.05,-0.16,1.01,0.12,-0.31,0.92,-8.85,-2.75,-0.50,,,0
69579712,0,199,199,125,195,199,278,166,3.07,2.24,117.81,0.05,-0.16,1.01,0.61,0.49,0.18,-8.76,-2.75,-0.43,,,0
