time_us,gps_sec,raw1,raw2,raw3,raw4,raw5,raw6,vl53_mm,pitot_pa,air_speed,ultrason_mm,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,lat,lon,gps_valid
904168456,0,207,207,149,203,207,264,146,-2.19,-1.89,172.89,0.15,-0.05,0.98,0.00,0.06,0.00,-2.71,-8.59,-11.78,,,0
904317500,0,207,207,149,203,207,264,152,-3.24,-2.30,168.64,0.15,-0.05,0.98,0.00,0.06,-0.06,-2.71,-8.59,-11.78,,,0
904417488,0,207,207,149,203,207,265,152,3.07,2.24,172.89,0.15,-0.05,0.98,0.00,0.06,-0.06,-2.71,-8.59,-11.78,,,0
904517500,0,207,208,149,203,207,265,154,6.23,3.19,172.89,0.15,-0.05,0.98,-0.06,0.00,0.00,-2.71,-8.59,-11.78,,,0
904617492,0,208,208,149,203,207,264,154,3.07,2.24,168.64,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.59,-11.78,,,0
904717492,0,208,207,150,203,207,264,155,-0.08,-0.37,172.89,0.15,-0.05,0.98,0.06,0.06,0.00,-2.71,-8.59,-11.78,,,0
904817488,0,207,207,150,203,207,265,150,3.07,2.24,176.12,0.15,-0.05,0.98,0.00,0.06,0.00,-2.71,-8.59,-11.78,,,0
904917500,0,208,208,149,203,207,265,152,3.07,2.24,172.89,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.59,-11.78,,,0
905017492,0,207,207,149,203,207,265,154,-2.19,-1.89,172.89,0.15,-0.05,0.98,0.06,0.00,-0.06,-2.71,-8.59,-11.78,,,0
905117488,0,207,207,150,204,207,265,157,-0.08,-0.37,172.89,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.59,-11.78,,,0
905217496,0,207,207,150,203,208,265,153,-0.08,-0.37,177.14,0.15,-0.05,0.98,0.00,0.00,0.00,-2.71,-8.59,-11.78,,,0
